CodigoCombustible,NombreEstacion,Dirección,Ciudad,Estado,AccesoPublico,Latitud,Longitud,IDEstacion
ELEC,TOWN GLENVILLE SENIOR CTR EV4,Glenville Senior Center 32 Worden Rd,Glenville,NY,True,42.851614,-73.946766,175626
ELEC,TOWN GLENVILLE SENIOR CTR EV2,Glenville Senior Center 32 Worden Rd,Glenville,NY,True,42.851714,-73.946755,175627
ELEC,TOWN GLENVILLE SENIOR CTR EV1,Glenville Senior Center 32 Worden Rd,Glenville,NY,True,42.851761,-73.946747,175628
ELEC,TOWN GLENVILLE IM PARK EV2,Indian Meadows Park 1 Jason Morris Way,Glenville,NY,True,42.887606,-73.936799,175629
ELEC,TOWN GLENVILLE IM PARK EV3,Indian Meadows Park 1 Jason Morris Way,Glenville,NY,True,42.887598,-73.936759,175630
ELEC,MARKET 32 EV BALLTOWN EV2,442 Balltown Rd,Schenectady,NY,True,42.775405,-73.893257,175721
ELEC,MARKET 32 EV BALLTOWN EV3,442 Balltown Rd,Schenectady,NY,True,42.77538,-73.893252,175722
ELEC,TOWN GLENVILLE TOWN HALL EV4,Glenville Municipal Center 18 Glenridge Rd,Glenville,NY,True,42.867888,-73.928306,175723
ELEC,TOWN GLENVILLE TOWN HALL EV2,Glenville Municipal Center 18 Glenridge Rd,Glenville,NY,True,42.867961,-73.928284,175724
ELEC,TOWN GLENVILLE TOWN HALL EV1,Glenville Municipal Center 18 Glenridge Rd,Glenville,NY,True,42.86801,-73.928278,175725
ELEC,MARKET 32 EV BARNEY RD EV2,1 S Barney Rd,Clifton Park,NY,True,42.845306,-73.80787,175726
ELEC,MARKET 32 EV BARNEY RD EV3,1 Barney Rd,Clifton Park,NY,True,42.845334,-73.807949,175727
ELEC,MARKET 32 EV BARNEY RD EV1,1 Barney Rd,Clifton Park,NY,True,42.845337,-73.80796,175728
ELEC,EXECUTIVE PARK #2,2 Executive Blvd,Montebello,NY,True,41.120068,-74.11675,175753
ELEC,EXECUTIVE PARK #3,2 Executive Blvd,Montebello,NY,True,41.12016,-74.11672,175754
ELEC,EXECUTIVE PARK #1,2 Executive Blvd,Montebello,NY,True,41.12019,-74.11686,175755
ELEC,CENTROTHERM CT4021 LOT,427 S Pearl St,Albany,NY,True,42.63788,-73.75896,175801
ELEC,MARKET 32 EV SARANAC EV2,1930 Saranac Ave,Lake Placid,NY,True,44.29472,-74.011165,175808
ELEC,BURNS MGT SGA 1,21 Seward St,Saratoga Springs,NY,True,43.087501,-73.795357,180095
ELEC,BURNS MGT SGA 4,19 Seward St,Saratoga Springs,NY,True,43.086993,-73.795726,180096
ELEC,BURNS MGT SGA 3,19 Seward St,Saratoga Springs,NY,True,43.086973,-73.795807,180097
ELEC,GARBER ROC SHOP 01,3925 W Henrietta Rd,Rochester,NY,True,43.074708,-77.644885,180099
ELEC,DOUBLEDAY EV COOPERSTOWN 2,2 Doubleday Ct,Cooperstown,NY,True,42.700197,-74.926152,180100
ELEC,ULSTER COUNTY HEALTH DEPT 2,239 Golden Hill Dr,Kingston,NY,True,41.917039,-74.018726,180101
ELEC,ULSTER COUNTY HEALTH DEPT 1,239 Golden Hill Dr,Kingston,NY,True,41.91707,-74.019002,180102
ELEC,ALBANY COUNTY TIMES UNION GAR,100 Beaver St,Albany,NY,True,42.649224,-73.756071,180103
ELEC,LIA HONDA SHOP1,4891 Transit Rd,Buffalo,NY,True,42.98058,-78.695412,180104
ELEC,VILLAGEHALL VILLAGE CENTER,76 E Market Street,Rhinebeck,NY,True,41.9263,-73.909807,180105
ELEC,DEWITT EV 1 CHARGEPOINT,5400 Butternut Drive,East Syracuse,NY,True,43.045918,-76.049853,180106
ELEC,RXR REALTY 58 SSR,5868 S Service Rd,Melville,NY,True,40.782217,-73.439925,180107
ELEC,SUNY NEW PALTZ ELTING GYM 2,1 Sojourner Way,New Paltz,NY,True,41.742651,-74.084086,180109
ELEC,OUTSIDE SHOP02,175 Freemans Bridge Rd,Schenectady,NY,True,42.845987,-73.94317,180110
ELEC,NATIONAL GRID UNCLE SAM 2,15-25 4th St,Troy,NY,True,42.7332,-73.688844,180111
ELEC,854ELLICOTT 854 ELLICOTT 5,854 Ellicott St,Buffalo,NY,True,42.901752,-78.867471,180112
ELEC,854ELLICOTT 854 ELLICOTT 6,854 Ellicott St,Buffalo,NY,True,42.901752,-78.867526,180113
ELEC,854ELLICOTT 854 ELLICOTT 11,854 Ellicott St,Buffalo,NY,True,42.901631,-78.867483,180114
ELEC,854ELLICOTT 854 ELLICOTT 12,854 Ellicott St,Buffalo,NY,True,42.901631,-78.867552,180115
ELEC,854ELLICOTT 854 ELLICOTT 9,854 Ellicott St,Buffalo,NY,True,42.901642,-78.867333,180116
ELEC,854ELLICOTT 854 ELLICOTT 2,854 Ellicott St,Buffalo,NY,True,42.901762,-78.867248,180117
ELEC,854ELLICOTT 854 ELLICOTT 4,854 Ellicott St,Buffalo,NY,True,42.901748,-78.867401,180118
ELEC,854ELLICOTT 854 ELLICOTT 3,854 Ellicott St,Buffalo,NY,True,42.901754,-78.867332,180119
ELEC,854ELLICOTT 854 ELLICOTT 10,854 Ellicott St,Buffalo,NY,True,42.901637,-78.867398,180120
ELEC,854ELLICOTT 854 ELLICOTT 7,854 Ellicott St,Buffalo,NY,True,42.901637,-78.867194,180121
ELEC,854ELLICOTT 854 ELLICOTT 1,854 Ellicott St,Buffalo,NY,True,42.90175,-78.867178,180122
ELEC,NATIONAL GRID JEFFERSON 2,1220 Coffeen street,Watertown,NY,True,43.992677,-75.932725,180124
ELEC,NORDEN LOFTS NORDEN LOFTS 2,121 Westmoreland Ave,White Plains,NY,True,41.027322,-73.778019,180125
ELEC,NORTHLAND 1,683 Northland Ave,Buffalo,NY,True,42.91782,-78.83437,180126
ELEC,GLOVERS PARKING STATION 1,85 Mill Rd,Westhampton Beach,NY,True,40.812187,-72.643448,180127
ELEC,PPC STATION 1,Point Place Casino 450 St Route 31,Bridgeport,NY,True,43.153633,-75.965896,180130
ELEC,SIBLEY SQUARE MORTIMER FL3CTR,83 Mortimer St,Rochester,NY,True,43.157705,-77.607046,180131
ELEC,SIBLEY SQUARE MORTIMER GW FL3,83 Mortimer St,Rochester,NY,True,43.157689,-77.607116,180132
ELEC,TOWN OF BABYLON TOWN ANNEX 1,281 Phelps Ln,North Babylon,NY,True,40.728081,-73.330953,180133
ELEC,TOWN OF BABYLON PHELPS LANE 2,151 Phelps Ln,North Babylon,NY,True,40.725435,-73.331381,180134
ELEC,TOWN OF BABYLON OVERLOOK 1,100 Ocean Pkwy,Babylon,NY,True,40.63372,-73.333732,180135
ELEC,TOWN OF BABYLON TANNER PARK 2,Tanner Park,Amityville,NY,True,40.656884,-73.396359,180136
ELEC,PANYNJ LGA WEST 2,LGA West Garage LaGuardia Airport,Flushing,NY,True,40.773069,-73.875169,180139
ELEC,PANYNJ LGA WEST 5,LGA West Garage LaGuardia Airport,Flushing,NY,True,40.772972,-73.875608,180140
ELEC,PANYNJ LGA WEST 4,LGA West Garage LaGuardia Airport,East Elmhurst,NY,True,40.772977,-73.875474,180141
ELEC,MUNICIPAL EVSE PARK STREET 2,50-54 Park St,Glens Falls,NY,True,43.307855,-73.644584,180142
ELEC,MUNICIPAL EVSE PARK STREET 3,50-54 Park St,Glens Falls,NY,True,43.307923,-73.64459,180143
ELEC,STONY BROOK UNV AERTC 2,1000 Innovation Road,Stony Brook,NY,True,40.904197,-73.134755,180144
ELEC,ULSTER COUNTY DSS 2,1 Development Court,Kingston,NY,True,41.94795,-73.996324,180145
ELEC,ULSTER COUNTY DSS 3,1 Development Court,Kingston,NY,True,41.948007,-73.99633,180146
ELEC,TIOGA HOTEL CASINO 2,NY-17,Nichols,NY,True,42.024254,-76.41074,180147
ELEC,I-SQUARE SOUTH IMAGINE,11 Stranahan Park,Rochester,NY,True,43.210108,-77.597875,180148
ELEC,MAIN 2ND FLOOR 2 NGW,1133 Route 414 Parking Garage,Waterloo,NY,True,42.969166,-76.845266,180149
ELEC,PARKING GARAGE STATION 1,15 Bank St,White Plains,NY,True,41.031149,-73.774641,180150
ELEC,RIT EV CHARGING D LOT CENTER,Clark Drive,Rochester,NY,True,43.08615,-77.673358,180151
ELEC,RIT EV CHARGING D LOT NORTH,Clark Drive,Rochester,NY,True,43.086199,-77.67336,180152
ELEC,RIT EV CHARGING ADMIN LOT,Clark Drive,Rochester,NY,True,43.086112,-77.673738,180153
ELEC,RIVERHEAD RIVER 1 #2,1947 Old Country Road,Riverhead,NY,True,40.921556,-72.716716,180154
ELEC,RIVERHEAD RIVER 1 #1,1947 Old Country Road,Riverhead,NY,True,40.921549,-72.716822,180155
ELEC,RIVERHEAD RIVER 2 #1,1947 Old Country Road,Riverhead,NY,True,40.919684,-72.712696,180156
ELEC,RIVERHEAD RIVER 1 #3,1947 Old Country Road,Riverhead,NY,True,40.921562,-72.716642,180157
ELEC,RIVERHEAD RIVER 2 #3,1947 Old Country Road,Riverhead,NY,True,40.919684,-72.712499,180158
ELEC,DEER PARK TANGER EV 2,152 The Arches Cir,Deer Park,NY,True,40.762397,-73.305471,180161
ELEC,DEER PARK TANGER EV 5,152 The Arches Cir,Deer Park,NY,True,40.762401,-73.305747,180162
ELEC,DEER PARK TANGER EV 1,152 The Arches Cir,Deer Park,NY,True,40.762395,-73.305358,180163
ELEC,DEER PARK TANGER EV 3,152 The Arches Cir,Deer Park,NY,True,40.762403,-73.305586,180164
ELEC,DEER PARK TANGER EV 6,152 The Arches Cir,Deer Park,NY,True,40.762405,-73.30583,180165
ELEC,PANYNJ LGA E GARAGE W1,East Garage E End Rd LaGuardia Airport,New York,NY,True,40.770752,-73.866327,180166
ELEC,HABBERSTAD BMW DC FAST 01,959 E Jericho Turnpike,Huntington Station,NY,True,40.835898,-73.37401,180167
ELEC,I-SQUARE MAIN LOT (WEST),400 Bakers Park,Rochester,NY,True,43.209982,-77.598466,180168
ELEC,STONY BROOK UNV ARENA 2,Gymnasium Rd,Stony Brook,NY,True,40.917206,-73.127283,180169
ELEC,ULSTER COUNTY UCLEC 2,380 Boulevard,Kingston,NY,True,41.913092,-74.01471,180170
ELEC,PICOTTE 11 CORPORATE 3,11 Corporate Woods Blvd,Albany,NY,True,42.683434,-73.76655,180633
ELEC,PICOTTE 11 CORPORATE 1,11 Corporate Woods Blvd,Albany,NY,True,42.68346,-73.76684,180634
ELEC,PICOTTE 11 CORPORATE 4,11 Corporate Woods Blvd,Albany,NY,True,42.68342,-73.76665,180635
ELEC,PICOTTE 11 CORPORATE 2,11 Corporate Woods Blvd,Albany,NY,True,42.683434,-73.76678,180636
ELEC,STOHL STOHL5,3860 California Rd,Orchard Park,NY,True,42.779479,-78.781172,180669
ELEC,STOHL STOHL1,3860 California Rd,Orchard Park,NY,True,42.779404,-78.781359,180671
ELEC,STOHL STOHL3,3860 California Rd,Orchard Park,NY,True,42.779439,-78.781273,180673
ELEC,GREECE TOWN HAL GREECE SOUTH 2,1 Vince Tofany Blvd,Rochester,NY,True,43.258197,-77.69913,180741
ELEC,HAWTHORNE RIDGE STATION 1,30 Community Way Hawthorne Ridge,East Greenbush,NY,True,42.614954,-73.697103,180832
ELEC,RTS ROCH TECH PK1,Rochester Tech Park Building 1 777 Elmgrove R,Rochester,NY,True,43.153015,-77.734535,180844
ELEC,S.A.N.Y. PARKING THREE,160 School Ln,Frankfort,NY,True,43.076122,-75.169136,180879
ELEC,S.A.N.Y. PARKING TWO,160 School Ln,Frankfort,NY,True,43.07611,-75.16907,180880
ELEC,S.A.N.Y. PARKING 1,160 School Ln,Frankfort,NY,True,43.07612,-75.16907,180881
ELEC,BEVERWYCK STATION 1,3 Autumn Dr Beverwyck,Slingerlands,NY,True,42.657418,-73.838337,180882
ELEC,FOODBANK LATHAM PARKING ONE,959 Albany Shaker Rd Regional Food Bank - Lat,Latham,NY,True,42.764454,-73.81441,180889
ELEC,FOODBANK LATHAM PARKING THREE,959 Albany Shaker Rd Regional Food Bank - Lat,Latham,NY,True,42.764626,-73.81445,180890
ELEC,FOODBANK LATHAM PARKING FOUR,959 Albany Shaker Rd Regional Food Bank - Lat,Latham,NY,True,42.764587,-73.814445,180891
ELEC,S.A.N.Y. STATION TWO,1001 Park Ave,Syracuse,NY,True,43.051903,-76.180115,180984
ELEC,S.A.N.Y. STATION ONE,1001 Park Ave,Syracuse,NY,True,43.05191,-76.18012,180985
ELEC,CAR CHARGERS NUMBER 434,140 Nottingham Cir,Jamesville,NY,True,43.013306,-76.08437,180990
ELEC,CAR CHARGERS NUMBER 411,140 Nottingham Cir,Jamesville,NY,True,43.013283,-76.084335,180991
ELEC,APDC ADMIN LOT PORT 1.3,106 Smith Blvd,Albany,NY,True,42.62624,-73.75831,181003
ELEC,APDC ADMIN LOT PORT 1.1,106 Smith Blvd,Albany,NY,True,42.626225,-73.75818,181004
ELEC,SUNY BROOME SUNY BROOME #3,907 Front St,Binghamton,NY,True,42.135459,-75.912774,181005
ELEC,SUNY BROOME SUNY BROOME #2,907 Front St,Binghamton,NY,True,42.135464,-75.912721,181006
ELEC,PICOTTE 22 CORPORATE 5,22 Corporate Woods Blvd,Albany,NY,True,42.68139,-73.768394,181106
ELEC,PICOTTE 22 CORPORATE 1,22 Corporate Woods Blvd,Albany,NY,True,42.681602,-73.768196,181107
ELEC,PICOTTE 22 CORPORATE 2,22 Corporate Woods Blvd,Albany,NY,True,42.681545,-73.768265,181108
ELEC,PICOTTE 22 CORPORATE 3,22 Corporate Woods Blvd,Albany,NY,True,42.681465,-73.76832,181109
ELEC,QUEENSBURY TOWN HOVEY POND 2,21 Lafayette Street,Queensbury,NY,True,43.329773,-73.665245,181130
ELEC,QUEENSBURY TOWN EXIT 18 KIOSK 2,105 Main St,Queensbury,NY,True,43.298496,-73.67694,181131
ELEC,BETHLEHEM EV FLEET #2,445 DELAWARE AVE (NY-443),Delmar,NY,True,42.620464,-73.839424,181132
ELEC,QUEENSBURY TOWN ACT CTR 2,742 Bay Rd,Queensbury,NY,True,43.36059,-73.65705,181133
ELEC,STONY BROOK UNV ADMIN 1,100 Nicolls Road,Stony Brook,NY,True,40.914648,-73.119684,181140
ELEC,PICOTTE 12 CORPORATE 3,12 Corporate Woods Blvd,Albany,NY,True,42.685726,-73.76646,181233
ELEC,PICOTTE 12 CORPORATE 2,12 Corporate Woods Blvd,Albany,NY,True,42.685814,-73.76638,181234
ELEC,PICOTTE 12 CORPORATE 1,12 Corporate Woods Blvd,Albany,NY,True,42.685856,-73.766365,181235
ELEC,PICOTTE 12 CORPORATE 5,12 Corporate Woods Blvd,Albany,NY,True,42.685658,-73.766685,181236
ELEC,VERONA LA QUINTA 2,5390 Willow Pl,Verona,NY,True,43.122196,-75.59264,181237
ELEC,VERONA LA QUINTA 1,5390 Willow Pl,Verona,NY,True,43.12216,-75.5926,181238
ELEC,SUNY ADIRONDACK SUNY ACC 1.5,640 Bay Rd,Queensbury,NY,True,43.355152,-73.65409,181423
ELEC,SUNY ADIRONDACK SUNY ACC 1.3,640 Bay Rd,Queensbury,NY,True,43.35517,-73.65409,181424
ELEC,SUNY ADIRONDACK SUNY ACC 1.2,640 Bay Rd,Queensbury,NY,True,43.355194,-73.65409,181425
ELEC,SUNY ADIRONDACK SUNY ACC 1.4,640 Bay Rd,Queensbury,NY,True,43.355163,-73.654071,181426
ELEC,ROCHESTER NY EAST END -GW 2,475 East Ave,Rochester,NY,True,43.157074,-77.599958,181473
ELEC,AMCR CASINO 1.1,873 State Route 37,Akwesasne,NY,True,44.97131,-74.643234,181482
ELEC,THERMAL QUICK AG EV3,11 sitterly road,Clifton Park,NY,True,42.850794,-73.757366,181635
ELEC,THERMAL QUICK AG EV1,11 Sitterly Rd,Clifton Park,NY,True,42.850567,-73.75718,181636
ELEC,THERMAL QUICK AG EV2,11 Sitterly Rd,Clifton Park,NY,True,42.850615,-73.757243,181637
ELEC,HAMPTON INN STATION 4,1120 South Ave,Staten Island,NY,True,40.612678,-74.178885,181661
ELEC,HAMPTON INN STATION 2,1120 South Ave,Staten Island,NY,True,40.612688,-74.178948,181662
ELEC,HAMPTON INN STATION 3,1120 South Ave,Staten Island,NY,True,40.612671,-74.17882,181663
ELEC,HAMPTON INN STATION 5,1120 South Ave,Staten Island,NY,True,40.612706,-74.179076,181664
ELEC,RTS STJFISHER 2,Fairport Park & Ride State Route 31F,Pittsford,NY,True,43.11203,-77.50804,181670
ELEC,ROCKLAND COUNTY STATION 2,100 Baron Court,Monsey,NY,True,41.105846,-74.069285,181699
ELEC,ERIE COUNTY ECC SOUTH 1,Erie College Drive,Hamburg,NY,True,42.771829,-78.796229,181700
ELEC,CONVENIENT MED CONV. MED EV 1,319 Bay Rd Convenient Medical Center,Queensbury,NY,True,43.331081,-73.652911,181717
ELEC,ROSEWOOD PLAZA STATION 3,New Karner Rd & Watervliet Shaker Rd,Albany,NY,True,42.742672,-73.83933,181718
ELEC,RTS BAYTOWNE 1,Baytowne Plaza 1900 Empire Blvd,Webster,NY,True,43.192298,-77.498984,181728
ELEC,SWL SARANAC 1.1,234 Lake Flower Ave,Saranac Lake,NY,True,44.322773,-74.123146,181789
ELEC,SWL SARANAC 1.2,234 Lake Flower Ave,Saranac Lake,NY,True,44.32277,-74.12322,181790
ELEC,GOLDEN ARROW GOLDEN 1.1,2559 Main St,Lake Placid,NY,True,44.28713,-73.98468,181825
ELEC,854ELLICOTT 589 ELLICOTT 6,589 Ellicott St,Buffalo,NY,True,42.895761,-78.868331,181837
ELEC,854ELLICOTT 589 ELLICOTT 4,589 Ellicott St,Buffalo,NY,True,42.895786,-78.868325,181838
ELEC,854ELLICOTT 589 ELLICOTT 5,589 Ellicott St,Buffalo,NY,True,42.895811,-78.868299,181839
ELEC,854ELLICOTT 589 ELLICOTT 2,589 Ellicott St,Buffalo,NY,True,42.895816,-78.868311,181840
ELEC,854ELLICOTT 589ELLICOTT3 CS,589 Ellicott St,Buffalo,NY,True,42.896143,-78.868544,181841
ELEC,854ELLICOTT 589ELLICOTT1 CS,589 Ellicott St,Buffalo,NY,True,42.896262,-78.8685,181842
ELEC,854ELLICOTT 134 HIGH ST 5,134 High St,Buffalo,NY,True,42.900856,-78.863837,181843
ELEC,854ELLICOTT 134 HIGH ST 2,134 High St,Buffalo,NY,True,42.900864,-78.863776,181844
ELEC,854ELLICOTT 134 HIGH ST 1,134 High St,Buffalo,NY,True,42.90086,-78.863704,181845
ELEC,854ELLICOTT 134 HIGH ST 4,134 High St,Buffalo,NY,True,42.90086,-78.863637,181846
ELEC,854ELLICOTT 134 HIGH ST 7,134 High St,Buffalo,NY,True,42.901007,-78.863771,181847
ELEC,854ELLICOTT 134 HIGH ST 9,134 High St,Buffalo,NY,True,42.901006,-78.863905,181848
ELEC,854ELLICOTT 134 HIGH ST 8,134 High St,Buffalo,NY,True,42.901008,-78.863697,181849
ELEC,BEST WESTERN PL BEST 1.2,6605 Old Collamer Rd S,East Syracuse,NY,True,43.09044,-76.08663,181850
ELEC,TCR TOWNE EV STATION 2,12 California ave,Albany,NY,True,42.704044,-73.813849,181866
ELEC,TCR TOWNE EV STATION 1,12 California ave,Albany,NY,True,42.704074,-73.813791,181867
ELEC,TCR TOWERS EV STATION 2,422 Sand Creek Rd,Albany,NY,True,42.711919,-73.809684,181868
ELEC,TCR TOWERS EV STATION 1,422 Sand Creek Rd,Albany,NY,True,42.711859,-73.809795,181869
ELEC,MARKET CENTER 55 RAILROAD 1.1,55 Railroad Pl,Saratoga Springs,NY,True,43.082428,-73.78791,181897
ELEC,MARKET CENTER 55 RAILROAD 1.3,55 Railroad Pl,Saratoga Springs,NY,True,43.082493,-73.78785,181898
ELEC,MOHAWK HARBOR01 STATION #3,220 Harborside Blvd,Schenectady,NY,True,42.825252,-73.93119,181903
ELEC,MOHAWK HARBOR01 STATION #4,200 Harborside Dr,Schenectady,NY,True,42.824318,-73.931979,181904
ELEC,NYC FLEET DPR_ICAHN_3_L3,10 Central Rd,New York,NY,True,40.7923,-73.92468,181932
ELEC,NYC FLEET DPR_ICAHN_2_L3,10 Central Rd,New York,NY,True,40.79237,-73.924644,181933
ELEC,CITY AMSTERDAM BRIDGE ST EV 3,55 Bridge St Bridge Street Parking Lot,Amsterdam,NY,True,42.934486,-74.197391,181934
ELEC,SHG FAIRFIELD 1.3,21 Big Boom Rd,Queensbury,NY,True,43.29582,-73.67611,181986
ELEC,SHG FAIRFIELD 1.5,21 Big Boom Rd,Queensbury,NY,True,43.295834,-73.67621,181987
ELEC,SHG FAIRFIELD 1.2,21 Big Boom Rd,Queensbury,NY,True,43.295773,-73.67625,181988
ELEC,SHG FAIRFIELD 1.1,21 Big Boom Rd,Queensbury,NY,True,43.29604,-73.67644,181989
ELEC,2 WEST AVE 2 WEST 1.3,2 West Ave,Saratoga Springs,NY,True,43.084282,-73.80298,182001
ELEC,2 WEST AVE 2 WEST 1.1,2 West Ave,Saratoga Springs,NY,True,43.084297,-73.803154,182002
ELEC,233 LAKE AVE GROVE 1.3,233 Lake Ave,Saratoga Springs,NY,True,43.0856,-73.7656,182057
ELEC,233 LAKE AVE GROVE 1.2,233 Lake Ave,Saratoga Springs,NY,True,43.08555,-73.765625,182058
ELEC,233 LAKE AVE GROVE 1.4,233 Lake Ave,Saratoga Springs,NY,True,43.085667,-73.7656,182059
ELEC,233 LAKE AVE GROVE 1.1,233 Lake Ave,Saratoga Springs,NY,True,43.085484,-73.76566,182060
ELEC,OLYMPIC SPORTS  SPORTS 2,Bob Run Rd,Lake Placid,NY,True,44.220392,-73.923811,182107
ELEC,OLYMPIC SPORTS  SPORTS 1,Bob Run Rd,Lake Placid,NY,True,44.220339,-73.923783,182108
ELEC,OLYMPIC SPORTS  SPORTS 6,Bob Run Rd,Lake Placid,NY,True,44.220494,-73.923812,182109
ELEC,OLYMPIC SPORTS  SPORTS 4,Bob Run Rd,Lake Placid,NY,True,44.220453,-73.923849,182110
ELEC,OLYMPIC SPORTS  SPORTS 8,Bob Run Rd,Lake Placid,NY,True,44.220578,-73.923829,182111
ELEC,OLYMPIC SPORTS  SPORTS 10,Bob Run Rd,Lake Placid,NY,True,44.220615,-73.92386,182112
ELEC,OLYMPIC SPORTS  SPORTS 7,Bob Run Rd,Lake Placid,NY,True,44.220506,-73.923843,182113
ELEC,OLYMPIC SPORTS  SPORTS 5,Bob Run Rd,Lake Placid,NY,True,44.220483,-73.923765,182114
ELEC,OLYMPIC SPORTS  SPORTS 9,Bob Run Rd,Lake Placid,NY,True,44.220623,-73.92382,182115
ELEC,COMFORT- CHARGE STATION 2,4054 ny-9l,Lake George,NY,True,43.4118,-73.70841,182157
ELEC,COMFORT- CHARGE STATION 3,4054 ny-9l,Lake George,NY,True,43.41169,-73.708435,182158
ELEC,WHITEFACE MT WHITEFACE MT 3,5021 Route 86,Wilmington,NY,True,44.359064,-73.858857,182171
ELEC,BA PLAZA BA PLAZA 2,1 Northwestern Blvd,Albany,NY,True,42.745908,-73.821081,182190
ELEC,SSCCA SSCC - 01,37 High Rock Ave,Saratoga Springs,NY,True,43.084719,-73.782313,182198
ELEC,69 COLLIER ST STATION 1,7 Hawley St,Binghamton,NY,True,42.097843,-75.914101,182199
ELEC,SUNY BUFFALO PARKER 6,185 Hayes Rd,Buffalo,NY,True,42.951019,-78.822603,182223
ELEC,SUNY BUFFALO PARKER 7,185 Hayes Rd,Buffalo,NY,True,42.951165,-78.822439,182224
ELEC,SUNY BUFFALO PARKER 2,185 Hayes Rd,Buffalo,NY,True,42.951003,-78.822599,182225
ELEC,SUNY BUFFALO PARKER 3,185 Hayes Rd,Buffalo,NY,True,42.950937,-78.82269,182226
ELEC,SUNY BUFFALO PARKER 4,185 Hayes Rd,Buffalo,NY,True,42.951141,-78.822487,182227
ELEC,SUNY BUFFALO PARKER 1,185 Hayes Rd,Buffalo,NY,True,42.951099,-78.822518,182228
ELEC,SPRINGVALLEYAPT 1.2,92 High Rock Ave,Saratoga Springs,NY,True,43.085308,-73.78061,182245
ELEC,FLEETWOODGARAGE STATION TWO,42 Broad St W,Mount Vernon,NY,True,40.925934,-73.837135,182258
ELEC,SUNY BUFFALO JACOBS 6,50 Augspurger Rd,Buffalo,NY,True,42.998857,-78.787152,182259
ELEC,SUNY BUFFALO JACOBS 2,50 Augspurger Rd,Buffalo,NY,True,42.998854,-78.787388,182260
ELEC,SUNY BUFFALO JACOBS 1,50 Augspurger Rd,Buffalo,NY,True,42.998855,-78.787448,182261
ELEC,SUNY BUFFALO JACOBS 8,50 Augspurger Rd,Buffalo,NY,True,42.99886,-78.786981,182262
ELEC,SUNY BUFFALO JACOBS 4,50 Augspurger Rd,Buffalo,NY,True,42.998863,-78.787254,182263
ELEC,SUNY BUFFALO JACOBS 5,50 Augspurger Rd,Buffalo,NY,True,42.998863,-78.787191,182264
ELEC,SUNY BUFFALO JACOBS 7,50 Augspurger Rd,Buffalo,NY,True,42.998864,-78.787049,182265
ELEC,MINNEWASKA EV 1,5281 US-44,Kerhonkson,NY,True,41.730037,-74.234883,182282
ELEC,SRYMCASSB MALTA 1.1,8-10 Medical Park Dr,Ballston Spa,NY,True,42.975704,-73.80629,182287
ELEC,SRYMCASSB MALTA 1.4,8-10 Medical Park Dr,Ballston Spa,NY,True,42.975723,-73.80608,182288
ELEC,SRYMCASSB MALTA 1.2,8-10 Medical Park Dr,Ballston Spa,NY,True,42.97571,-73.80622,182289
ELEC,NYC FLEET DPRMBLOT8_1_L3,920 Father Capodanno Blvd,Midland Beach,NY,True,40.572636,-74.08614,182295
ELEC,SCIENCENTER SCIENCENTER,601 1st St,Ithaca,NY,True,42.449965,-76.504087,182683
ELEC,DEPOT SQUARE GHENT,99 Depot Square,Chatham,NY,True,42.362102,-73.59738,182707
ELEC,MIDDLE COUNTRY PATRON PARKING,101 Eastwood Blvd,Centereach,NY,True,40.86463,-73.080368,182817
ELEC,MIDDLE COUNTRY EMPLOYEE PARKIN,101 Eastwood Blvd,Centereach,NY,True,40.865108,-73.080398,182818
ELEC,CHPT EVSE 10417MASSAPEQUA,5300 Sunrise Hwy,Massapequa Park,NY,True,40.67726,-73.440667,182825
ELEC,LARKIN726RRAMPP EV ONLY 1,726 Exchange St,Buffalo,NY,True,42.874905,-78.849889,182981
ELEC,LARKIN726RRAMPP EV ONLY 2,726 Exchange St,Buffalo,NY,True,42.8749,-78.849874,182982
ELEC,LARKIN726RRAMPP LARKIN 1,726 Exchange St,Buffalo,NY,True,42.874893,-78.849846,182983
ELEC,LARKIN726RRAMPP LARKIN 2,726 Exchange St,Buffalo,NY,True,42.874889,-78.849833,182984
ELEC,LARKIN726RRAMPP LARKIN 3,726 Exchange St,Buffalo,NY,True,42.874883,-78.849816,182985
ELEC,SCHD DCFAST HOG,4020 Sunrise Hwy,Oakdale,NY,True,40.748166,-73.139644,183103
ELEC,POUGHEEPSIE EV POUGHKEEPSIE 2,41 Civic Center Plaza,Poughkeepsie,NY,True,41.704765,-73.927376,183105
ELEC,POUGHEEPSIE EV POUGHKEEPSIE 1,41 Civic Center Plaza,Poughkeepsie,NY,True,41.70477,-73.92731,183106
ELEC,POUGHEEPSIE EV POUGHKEEPSIE 4,197 main st,Poughkeepsie,NY,True,41.704956,-73.93105,183108
ELEC,POUGHEEPSIE EV POUGHKEEPSIE 3,197 main st,Poughkeepsie,NY,True,41.704998,-73.93104,183109
ELEC,NAT GRID WRKPLC SOC LOT2 STN 2,344 W. Genesee St.,Syracuse,NY,True,43.05269,-76.155007,183120
ELEC,NAT GRID WRKPLC SOC LOT2 STN 3,344 W. Genesee St.,Syracuse,NY,True,43.052745,-76.15511,183121
ELEC,NAT GRID WRKPLC SOC LOT2 STN 4,344 W. Genesee St.,Syracuse,NY,True,43.052612,-76.15501,183122
